caption_id,figure_id,paper_id,field,page,caption_image_path
CAP_00013574,FIG_00013574,2605.28609v1,CV,30,captions/CV/CAP_00013574.png
CAP_00013575,FIG_00013575,2605.28609v1,CV,31,captions/CV/CAP_00013575.png
CAP_00013576,FIG_00013576,2605.28605v1,CV,1,captions/CV/CAP_00013576.png
CAP_00013577,FIG_00013577,2605.28605v1,CV,2,captions/CV/CAP_00013577.png
CAP_00013578,FIG_00013578,2605.28605v1,CV,4,captions/CV/CAP_00013578.png
CAP_00013579,FIG_00013579,2605.28605v1,CV,5,captions/CV/CAP_00013579.png
CAP_00013580,FIG_00013580,2605.28605v1,CV,7,captions/CV/CAP_00013580.png
CAP_00013581,FIG_00013581,2605.28605v1,CV,8,captions/CV/CAP_00013581.png
CAP_00013582,FIG_00013582,2605.28605v1,CV,12,captions/CV/CAP_00013582.png
CAP_00013583,FIG_00013583,2605.28605v1,CV,14,captions/CV/CAP_00013583.png
CAP_00013584,FIG_00013584,2605.28605v1,CV,14,captions/CV/CAP_00013584.png
CAP_00013585,FIG_00013585,2605.28605v1,CV,15,captions/CV/CAP_00013585.png
CAP_00013586,FIG_00013586,2605.28605v1,CV,15,captions/CV/CAP_00013586.png
CAP_00013587,FIG_00013587,2605.28605v1,CV,16,captions/CV/CAP_00013587.png
CAP_00013588,FIG_00013588,2605.28605v1,CV,16,captions/CV/CAP_00013588.png
CAP_00013589,FIG_00013589,2605.28605v1,CV,17,captions/CV/CAP_00013589.png
CAP_00013590,FIG_00013590,2605.28587v1,CV,1,captions/CV/CAP_00013590.png
CAP_00013591,FIG_00013591,2605.28587v1,CV,4,captions/CV/CAP_00013591.png
CAP_00013592,FIG_00013592,2605.28587v1,CV,8,captions/CV/CAP_00013592.png
CAP_00013593,FIG_00013593,2605.28587v1,CV,12,captions/CV/CAP_00013593.png
CAP_00013594,FIG_00013594,2605.28587v1,CV,13,captions/CV/CAP_00013594.png
CAP_00013595,FIG_00013595,2605.28548v1,CV,2,captions/CV/CAP_00013595.png
CAP_00013596,FIG_00013596,2605.28548v1,CV,5,captions/CV/CAP_00013596.png
CAP_00013597,FIG_00013597,2605.28548v1,CV,10,captions/CV/CAP_00013597.png
CAP_00013598,FIG_00013598,2605.28548v1,CV,11,captions/CV/CAP_00013598.png
CAP_00013599,FIG_00013599,2605.28548v1,CV,12,captions/CV/CAP_00013599.png
CAP_00013600,FIG_00013600,2605.28548v1,CV,20,captions/CV/CAP_00013600.png
CAP_00013601,FIG_00013601,2605.28548v1,CV,21,captions/CV/CAP_00013601.png
CAP_00013602,FIG_00013602,2605.28548v1,CV,22,captions/CV/CAP_00013602.png
CAP_00013603,FIG_00013603,2605.28548v1,CV,22,captions/CV/CAP_00013603.png
CAP_00013604,FIG_00013604,2605.28548v1,CV,23,captions/CV/CAP_00013604.png
CAP_00013605,FIG_00013605,2605.28548v1,CV,25,captions/CV/CAP_00013605.png
CAP_00013606,FIG_00013606,2605.28548v1,CV,26,captions/CV/CAP_00013606.png
CAP_00013607,FIG_00013607,2605.28544v1,CV,4,captions/CV/CAP_00013607.png
CAP_00013608,FIG_00013608,2605.28544v1,CV,6,captions/CV/CAP_00013608.png
CAP_00013609,FIG_00013609,2605.28544v1,CV,6,captions/CV/CAP_00013609.png
CAP_00013610,FIG_00013610,2605.28544v1,CV,9,captions/CV/CAP_00013610.png
CAP_00013611,FIG_00013611,2605.28544v1,CV,9,captions/CV/CAP_00013611.png
CAP_00013612,FIG_00013612,2605.28544v1,CV,15,captions/CV/CAP_00013612.png
CAP_00013613,FIG_00013613,2605.28544v1,CV,15,captions/CV/CAP_00013613.png
CAP_00013614,FIG_00013614,2605.28544v1,CV,17,captions/CV/CAP_00013614.png
CAP_00013615,FIG_00013615,2605.28495v1,CV,3,captions/CV/CAP_00013615.png
CAP_00013616,FIG_00013616,2605.28495v1,CV,4,captions/CV/CAP_00013616.png
CAP_00013617,FIG_00013617,2605.28495v1,CV,5,captions/CV/CAP_00013617.png
CAP_00013618,FIG_00013618,2605.28495v1,CV,7,captions/CV/CAP_00013618.png
CAP_00013619,FIG_00013619,2605.28495v1,CV,7,captions/CV/CAP_00013619.png
CAP_00013620,FIG_00013620,2605.28495v1,CV,8,captions/CV/CAP_00013620.png
CAP_00013621,FIG_00013621,2605.28495v1,CV,14,captions/CV/CAP_00013621.png
CAP_00013622,FIG_00013622,2605.28495v1,CV,14,captions/CV/CAP_00013622.png
CAP_00013623,FIG_00013623,2605.28495v1,CV,15,captions/CV/CAP_00013623.png
CAP_00013624,FIG_00013624,2605.28495v1,CV,15,captions/CV/CAP_00013624.png
CAP_00013625,FIG_00013625,2605.28495v1,CV,15,captions/CV/CAP_00013625.png
CAP_00013626,FIG_00013626,2605.28491v1,CV,1,captions/CV/CAP_00013626.png
CAP_00013627,FIG_00013627,2605.28491v1,CV,3,captions/CV/CAP_00013627.png
CAP_00013628,FIG_00013628,2605.28491v1,CV,7,captions/CV/CAP_00013628.png
CAP_00013629,FIG_00013629,2605.28477v1,CV,1,captions/CV/CAP_00013629.png
CAP_00013630,FIG_00013630,2605.28477v1,CV,4,captions/CV/CAP_00013630.png
CAP_00013631,FIG_00013631,2605.28477v1,CV,7,captions/CV/CAP_00013631.png
CAP_00013632,FIG_00013632,2605.28477v1,CV,7,captions/CV/CAP_00013632.png
CAP_00013633,FIG_00013633,2605.28477v1,CV,7,captions/CV/CAP_00013633.png
CAP_00013634,FIG_00013634,2605.28477v1,CV,7,captions/CV/CAP_00013634.png
CAP_00013635,FIG_00013635,2605.28477v1,CV,12,captions/CV/CAP_00013635.png
CAP_00013636,FIG_00013636,2605.28477v1,CV,12,captions/CV/CAP_00013636.png
CAP_00013637,FIG_00013637,2605.28477v1,CV,13,captions/CV/CAP_00013637.png
CAP_00013638,FIG_00013638,2605.28459v1,CV,1,captions/CV/CAP_00013638.png
CAP_00013639,FIG_00013639,2605.28459v1,CV,3,captions/CV/CAP_00013639.png
CAP_00013640,FIG_00013640,2605.28459v1,CV,8,captions/CV/CAP_00013640.png
CAP_00013641,FIG_00013641,2605.28442v2,CV,1,captions/CV/CAP_00013641.png
CAP_00013642,FIG_00013642,2605.28442v2,CV,3,captions/CV/CAP_00013642.png
CAP_00013643,FIG_00013643,2605.28442v2,CV,4,captions/CV/CAP_00013643.png
CAP_00013644,FIG_00013644,2605.28442v2,CV,5,captions/CV/CAP_00013644.png
CAP_00013645,FIG_00013645,2605.28442v2,CV,6,captions/CV/CAP_00013645.png
CAP_00013646,FIG_00013646,2605.28442v2,CV,6,captions/CV/CAP_00013646.png
CAP_00013647,FIG_00013647,2605.28442v2,CV,7,captions/CV/CAP_00013647.png
CAP_00013648,FIG_00013648,2605.28442v2,CV,10,captions/CV/CAP_00013648.png
CAP_00013649,FIG_00013649,2605.28442v2,CV,11,captions/CV/CAP_00013649.png
CAP_00013650,FIG_00013650,2605.28442v2,CV,11,captions/CV/CAP_00013650.png
CAP_00013651,FIG_00013651,2605.28442v2,CV,12,captions/CV/CAP_00013651.png
CAP_00013652,FIG_00013652,2605.28442v2,CV,12,captions/CV/CAP_00013652.png
CAP_00013653,FIG_00013653,2605.28442v2,CV,12,captions/CV/CAP_00013653.png
CAP_00013654,FIG_00013654,2605.28442v2,CV,13,captions/CV/CAP_00013654.png
CAP_00013655,FIG_00013655,2605.28442v2,CV,13,captions/CV/CAP_00013655.png
CAP_00013656,FIG_00013656,2605.28442v2,CV,14,captions/CV/CAP_00013656.png
CAP_00013657,FIG_00013657,2605.28442v2,CV,14,captions/CV/CAP_00013657.png
CAP_00013658,FIG_00013658,2605.28401v1,CV,1,captions/CV/CAP_00013658.png
CAP_00013659,FIG_00013659,2605.28401v1,CV,5,captions/CV/CAP_00013659.png
CAP_00013660,FIG_00013660,2605.28401v1,CV,6,captions/CV/CAP_00013660.png
CAP_00013661,FIG_00013661,2605.28401v1,CV,7,captions/CV/CAP_00013661.png
CAP_00013662,FIG_00013662,2605.28401v1,CV,8,captions/CV/CAP_00013662.png
CAP_00013663,FIG_00013663,2605.28401v1,CV,9,captions/CV/CAP_00013663.png
CAP_00013664,FIG_00013664,2605.28401v1,CV,10,captions/CV/CAP_00013664.png
CAP_00013665,FIG_00013665,2605.28401v1,CV,11,captions/CV/CAP_00013665.png
CAP_00013666,FIG_00013666,2605.28401v1,CV,12,captions/CV/CAP_00013666.png
CAP_00013667,FIG_00013667,2605.28401v1,CV,12,captions/CV/CAP_00013667.png
CAP_00013668,FIG_00013668,2605.28401v1,CV,15,captions/CV/CAP_00013668.png
CAP_00013669,FIG_00013669,2605.28401v1,CV,16,captions/CV/CAP_00013669.png
CAP_00013670,FIG_00013670,2605.28401v1,CV,17,captions/CV/CAP_00013670.png
CAP_00013671,FIG_00013671,2605.28401v1,CV,18,captions/CV/CAP_00013671.png
CAP_00013672,FIG_00013672,2605.28401v1,CV,21,captions/CV/CAP_00013672.png
CAP_00013673,FIG_00013673,2605.31486v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013673.png
CAP_00013674,FIG_00013674,2605.31486v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013674.png
CAP_00013675,FIG_00013675,2605.31486v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013675.png
CAP_00013676,FIG_00013676,2605.31486v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013676.png
CAP_00013677,FIG_00013677,2605.31486v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013677.png
CAP_00013678,FIG_00013678,2605.31486v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013678.png
CAP_00013679,FIG_00013679,2605.31486v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013679.png
CAP_00013680,FIG_00013680,2605.31486v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013680.png
CAP_00013681,FIG_00013681,2605.31481v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013681.png
CAP_00013682,FIG_00013682,2605.31481v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013682.png
CAP_00013683,FIG_00013683,2605.31481v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013683.png
CAP_00013684,FIG_00013684,2605.31481v1,ROBOTICS,14,captions/ROBOTICS/CAP_00013684.png
CAP_00013685,FIG_00013685,2605.31481v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013685.png
CAP_00013686,FIG_00013686,2605.31481v1,ROBOTICS,16,captions/ROBOTICS/CAP_00013686.png
CAP_00013687,FIG_00013687,2605.31481v1,ROBOTICS,17,captions/ROBOTICS/CAP_00013687.png
CAP_00013688,FIG_00013688,2605.31476v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013688.png
CAP_00013689,FIG_00013689,2605.31476v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013689.png
CAP_00013690,FIG_00013690,2605.31476v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013690.png
CAP_00013691,FIG_00013691,2605.31476v1,ROBOTICS,19,captions/ROBOTICS/CAP_00013691.png
CAP_00013692,FIG_00013692,2605.31476v1,ROBOTICS,20,captions/ROBOTICS/CAP_00013692.png
CAP_00013693,FIG_00013693,2605.31460v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013693.png
CAP_00013694,FIG_00013694,2605.31460v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013694.png
CAP_00013695,FIG_00013695,2605.31460v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013695.png
CAP_00013696,FIG_00013696,2605.31460v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013696.png
CAP_00013697,FIG_00013697,2605.31460v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013697.png
CAP_00013698,FIG_00013698,2605.31460v1,ROBOTICS,14,captions/ROBOTICS/CAP_00013698.png
CAP_00013699,FIG_00013699,2605.31460v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013699.png
CAP_00013700,FIG_00013700,2605.31460v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013700.png
CAP_00013701,FIG_00013701,2605.31460v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013701.png
CAP_00013702,FIG_00013702,2605.31460v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013702.png
CAP_00013703,FIG_00013703,2605.31460v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013703.png
CAP_00013704,FIG_00013704,2605.31460v1,ROBOTICS,17,captions/ROBOTICS/CAP_00013704.png
CAP_00013705,FIG_00013705,2605.31460v1,ROBOTICS,18,captions/ROBOTICS/CAP_00013705.png
CAP_00013706,FIG_00013706,2605.31460v1,ROBOTICS,18,captions/ROBOTICS/CAP_00013706.png
CAP_00013707,FIG_00013707,2605.31436v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013707.png
CAP_00013708,FIG_00013708,2605.31436v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013708.png
CAP_00013709,FIG_00013709,2605.31436v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013709.png
CAP_00013710,FIG_00013710,2605.31436v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013710.png
CAP_00013711,FIG_00013711,2605.31434v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013711.png
CAP_00013712,FIG_00013712,2605.31434v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013712.png
CAP_00013713,FIG_00013713,2605.31434v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013713.png
CAP_00013714,FIG_00013714,2605.31434v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013714.png
CAP_00013715,FIG_00013715,2605.31434v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013715.png
CAP_00013716,FIG_00013716,2605.31434v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013716.png
CAP_00013717,FIG_00013717,2605.31434v1,ROBOTICS,10,captions/ROBOTICS/CAP_00013717.png
CAP_00013718,FIG_00013718,2605.31434v1,ROBOTICS,10,captions/ROBOTICS/CAP_00013718.png
CAP_00013719,FIG_00013719,2605.31405v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013719.png
CAP_00013720,FIG_00013720,2605.31405v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013720.png
CAP_00013721,FIG_00013721,2605.31405v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013721.png
CAP_00013722,FIG_00013722,2605.31405v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013722.png
CAP_00013723,FIG_00013723,2605.31387v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013723.png
CAP_00013724,FIG_00013724,2605.31387v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013724.png
CAP_00013725,FIG_00013725,2605.31387v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013725.png
CAP_00013726,FIG_00013726,2605.31387v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013726.png
CAP_00013727,FIG_00013727,2605.31387v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013727.png
CAP_00013728,FIG_00013728,2605.31387v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013728.png
CAP_00013729,FIG_00013729,2605.31387v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013729.png
CAP_00013730,FIG_00013730,2605.31387v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013730.png
CAP_00013731,FIG_00013731,2605.31387v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013731.png
CAP_00013732,FIG_00013732,2605.31387v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013732.png
CAP_00013733,FIG_00013733,2605.31387v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013733.png
CAP_00013734,FIG_00013734,2605.31387v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013734.png
CAP_00013735,FIG_00013735,2605.31387v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013735.png
CAP_00013736,FIG_00013736,2605.31387v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013736.png
CAP_00013737,FIG_00013737,2605.31387v1,ROBOTICS,19,captions/ROBOTICS/CAP_00013737.png
CAP_00013738,FIG_00013738,2605.31352v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013738.png
CAP_00013739,FIG_00013739,2605.31352v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013739.png
CAP_00013740,FIG_00013740,2605.31352v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013740.png
CAP_00013741,FIG_00013741,2605.31352v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013741.png
CAP_00013742,FIG_00013742,2605.31352v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013742.png
CAP_00013743,FIG_00013743,2605.31352v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013743.png
CAP_00013744,FIG_00013744,2605.31352v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013744.png
CAP_00013745,FIG_00013745,2605.31352v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013745.png
CAP_00013746,FIG_00013746,2605.31352v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013746.png
CAP_00013747,FIG_00013747,2605.31352v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013747.png
CAP_00013748,FIG_00013748,2605.31352v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013748.png
CAP_00013749,FIG_00013749,2605.31352v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013749.png
CAP_00013750,FIG_00013750,2605.31343v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013750.png
CAP_00013751,FIG_00013751,2605.31343v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013751.png
CAP_00013752,FIG_00013752,2605.31343v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013752.png
CAP_00013753,FIG_00013753,2605.31343v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013753.png
CAP_00013754,FIG_00013754,2605.31343v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013754.png
CAP_00013755,FIG_00013755,2605.31343v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013755.png
CAP_00013756,FIG_00013756,2605.31343v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013756.png
CAP_00013757,FIG_00013757,2605.31321v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013757.png
CAP_00013758,FIG_00013758,2605.31321v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013758.png
CAP_00013759,FIG_00013759,2605.31321v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013759.png
CAP_00013760,FIG_00013760,2605.31321v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013760.png
CAP_00013761,FIG_00013761,2605.31321v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013761.png
CAP_00013762,FIG_00013762,2605.31321v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013762.png
CAP_00013763,FIG_00013763,2605.31321v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013763.png
CAP_00013764,FIG_00013764,2605.31321v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013764.png
CAP_00013765,FIG_00013765,2605.31321v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013765.png
CAP_00013766,FIG_00013766,2605.31321v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013766.png
CAP_00013767,FIG_00013767,2605.31314v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013767.png
CAP_00013768,FIG_00013768,2605.31314v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013768.png
CAP_00013769,FIG_00013769,2605.31314v1,ROBOTICS,11,captions/ROBOTICS/CAP_00013769.png
CAP_00013770,FIG_00013770,2605.31314v1,ROBOTICS,12,captions/ROBOTICS/CAP_00013770.png
CAP_00013771,FIG_00013771,2605.31314v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013771.png
CAP_00013772,FIG_00013772,2605.31314v1,ROBOTICS,21,captions/ROBOTICS/CAP_00013772.png
CAP_00013773,FIG_00013773,2605.31314v1,ROBOTICS,22,captions/ROBOTICS/CAP_00013773.png
CAP_00013774,FIG_00013774,2605.31314v1,ROBOTICS,23,captions/ROBOTICS/CAP_00013774.png
CAP_00013775,FIG_00013775,2605.31314v1,ROBOTICS,24,captions/ROBOTICS/CAP_00013775.png
CAP_00013776,FIG_00013776,2605.31314v1,ROBOTICS,25,captions/ROBOTICS/CAP_00013776.png
CAP_00013777,FIG_00013777,2605.31256v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013777.png
CAP_00013778,FIG_00013778,2605.31256v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013778.png
CAP_00013779,FIG_00013779,2605.31256v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013779.png
CAP_00013780,FIG_00013780,2605.31256v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013780.png
CAP_00013781,FIG_00013781,2605.31256v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013781.png
CAP_00013782,FIG_00013782,2605.31256v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013782.png
CAP_00013783,FIG_00013783,2605.31256v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013783.png
CAP_00013784,FIG_00013784,2605.31256v1,ROBOTICS,14,captions/ROBOTICS/CAP_00013784.png
CAP_00013785,FIG_00013785,2605.31256v1,ROBOTICS,14,captions/ROBOTICS/CAP_00013785.png
CAP_00013786,FIG_00013786,2605.31256v1,ROBOTICS,14,captions/ROBOTICS/CAP_00013786.png
CAP_00013787,FIG_00013787,2605.31256v1,ROBOTICS,15,captions/ROBOTICS/CAP_00013787.png
CAP_00013788,FIG_00013788,2605.31234v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013788.png
CAP_00013789,FIG_00013789,2605.31234v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013789.png
CAP_00013790,FIG_00013790,2605.31234v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013790.png
CAP_00013791,FIG_00013791,2605.31234v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013791.png
CAP_00013792,FIG_00013792,2605.31234v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013792.png
CAP_00013793,FIG_00013793,2605.31234v1,ROBOTICS,14,captions/ROBOTICS/CAP_00013793.png
CAP_00013794,FIG_00013794,2605.31234v1,ROBOTICS,18,captions/ROBOTICS/CAP_00013794.png
CAP_00013795,FIG_00013795,2605.31116v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013795.png
CAP_00013796,FIG_00013796,2605.31116v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013796.png
CAP_00013797,FIG_00013797,2605.31116v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013797.png
CAP_00013798,FIG_00013798,2605.31110v1,ROBOTICS,1,captions/ROBOTICS/CAP_00013798.png
CAP_00013799,FIG_00013799,2605.31110v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013799.png
CAP_00013800,FIG_00013800,2605.31110v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013800.png
CAP_00013801,FIG_00013801,2605.31110v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013801.png
CAP_00013802,FIG_00013802,2605.31110v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013802.png
CAP_00013803,FIG_00013803,2605.31110v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013803.png
CAP_00013804,FIG_00013804,2605.31067v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013804.png
CAP_00013805,FIG_00013805,2605.31067v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013805.png
CAP_00013806,FIG_00013806,2605.31067v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013806.png
CAP_00013807,FIG_00013807,2605.31067v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013807.png
CAP_00013808,FIG_00013808,2605.31067v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013808.png
CAP_00013809,FIG_00013809,2605.31067v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013809.png
CAP_00013810,FIG_00013810,2605.31067v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013810.png
CAP_00013811,FIG_00013811,2605.31067v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013811.png
CAP_00013812,FIG_00013812,2605.31066v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013812.png
CAP_00013813,FIG_00013813,2605.31066v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013813.png
CAP_00013814,FIG_00013814,2605.31066v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013814.png
CAP_00013815,FIG_00013815,2605.31066v1,ROBOTICS,12,captions/ROBOTICS/CAP_00013815.png
CAP_00013816,FIG_00013816,2605.31066v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013816.png
CAP_00013817,FIG_00013817,2605.31066v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013817.png
CAP_00013818,FIG_00013818,2605.30989v1,ROBOTICS,3,captions/ROBOTICS/CAP_00013818.png
CAP_00013819,FIG_00013819,2605.30989v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013819.png
CAP_00013820,FIG_00013820,2605.30989v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013820.png
CAP_00013821,FIG_00013821,2605.30989v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013821.png
CAP_00013822,FIG_00013822,2605.30989v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013822.png
CAP_00013823,FIG_00013823,2605.30989v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013823.png
CAP_00013824,FIG_00013824,2605.30989v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013824.png
CAP_00013825,FIG_00013825,2605.30989v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013825.png
CAP_00013826,FIG_00013826,2605.30989v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013826.png
CAP_00013827,FIG_00013827,2605.30989v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013827.png
CAP_00013828,FIG_00013828,2605.30989v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013828.png
CAP_00013829,FIG_00013829,2605.30989v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013829.png
CAP_00013830,FIG_00013830,2605.30957v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013830.png
CAP_00013831,FIG_00013831,2605.30957v1,ROBOTICS,6,captions/ROBOTICS/CAP_00013831.png
CAP_00013832,FIG_00013832,2605.30957v1,ROBOTICS,10,captions/ROBOTICS/CAP_00013832.png
CAP_00013833,FIG_00013833,2605.30957v1,ROBOTICS,13,captions/ROBOTICS/CAP_00013833.png
CAP_00013834,FIG_00013834,2605.30928v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013834.png
CAP_00013835,FIG_00013835,2605.30928v1,ROBOTICS,7,captions/ROBOTICS/CAP_00013835.png
CAP_00013836,FIG_00013836,2605.30928v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013836.png
CAP_00013837,FIG_00013837,2605.30928v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013837.png
CAP_00013838,FIG_00013838,2605.30928v1,ROBOTICS,8,captions/ROBOTICS/CAP_00013838.png
CAP_00013839,FIG_00013839,2605.30906v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013839.png
CAP_00013840,FIG_00013840,2605.30906v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013840.png
CAP_00013841,FIG_00013841,2605.30906v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013841.png
CAP_00013842,FIG_00013842,2605.30877v1,ROBOTICS,2,captions/ROBOTICS/CAP_00013842.png
CAP_00013843,FIG_00013843,2605.30877v1,ROBOTICS,4,captions/ROBOTICS/CAP_00013843.png
CAP_00013844,FIG_00013844,2605.30877v1,ROBOTICS,5,captions/ROBOTICS/CAP_00013844.png
CAP_00013845,FIG_00013845,2605.30877v1,ROBOTICS,9,captions/ROBOTICS/CAP_00013845.png
